video_id,datetime,title,transcript
5nQ-4YYUBOo,2024-01-04T19:00:03Z,Penny and Sheldon Go Running | The Big Bang Theory,where's your heart rate monitor I don't have one what about your pedometer don't have one you have telematics in your shoes connected to an iPod uh no what what do you do you just go out there and gamble about like a bunny no I just run till I'm hungry and then I stop for a bear claw why are you doing that it's good to stretch your muscles before you run all right all right let's uh start with a toe touch okay you do it I am doing it oh wow good job okay um can you do this we'll never know okay let's just uh warm up on the Run okay okay let's go yeah I've been reading up on biomechanics I I think you'll be surprised oh my God are you okay I think so let me help you up thank you oh Sheldon if it makes you feel any better Thursday is no longer cruciferous vegetable [Music] night
178JGZga0Pk,2024-01-04T15:00:00Z,You Lost My Mother&#39;s Ashes?? 🛫  | The Big Bang Theory #shorts,you lost my mother's ashes no I'm just saying that sometimes bags are misrouted all right fine where did you miss route the only woman who ever loved me the first what first I met first Mr and Mrs wtz as far as I can tell your bag arrived in Los Angeles so where is it I don't know perhaps somebody took it off the carousel by mistake so some stranger has my mom is that what you're telling me my poor mother can be anywhere in Los Angeles right now I I wish I was telling you that um but the passenger could have gotten on an international flight oh okay great so your entire job is to find lost luggage and you've narrowed down the location of my mother to the planet Earth
H2XBWsxIbT8,2024-01-03T21:00:13Z,Leslie Fixes Sheldon&#39;s Equation | The Big Bang Theory,big boy someone touched my board oh God my board Leonard Leonard hey what's the matter my equations someone's tampered with my equations are you sure of course I'm sure look at the beta function of quantum chromodynamics the sign's been changed oh yeah but doesn't that fix the problem you've been having are you insane are you out of your mind are you hey look that fixes the problem I've been [Applause] having you're welcome you did this yeah I noticed it when I got up to get a glass of water so I fix it now you can show that corks are ASM totically free at high energies pretty cool huh cool listen I got to get to the lab thanks for a great night thank you I'll see you at work you D hold on hold on what who told you you could touch my board no one yeah I don't come into your house and touch your board there are no incorrect equations on my board oh that is so so I'm sorry I got to run if you come up with an adjective text me inconsiderate that is the adjective [Applause] [Music] [Applause] inconsiderate
iX4lWtcpVK0,2024-01-02T21:00:18Z,"Raj, Howard, and Leonard fight over Sheldon&#39;s Sister, Missy | The Big Bang Theory",hey Leonard you left your underwear in the dryer downstairs those are not mine really they have your little name label in them yeah no I do I I use those uh just to polish up my spear fishing equipment I spear fish when I'm not crossbow hunting uh Penny this is Sheldon's twin sister Missy Missy this is our neighbor Penny hi wow you don't look that much alike can I get a Hallelujah fraternal twins come from two separate eggs they are no more alike than any other siblings Hallelujah hey guess what I've been accepted as a test subject for a new miracle drug to overcome pathological shyness oh good for you Raj yes I'm very hopeful hello [Laughter] Missy they mentioned there may be side effects oh I am sha the Destroyer I will have the woman good morning you I was Judo champion at bath Camp all right now that's enough juvenile squabbling you stop it you stop it I say I'm going to settle this right now neither of you are good enough for my sister who are you to decide that he's the man of his family you have to respect his wishes you're out too by the way say what it's nothing personal I'd just prefer if my future niece or nephew didn't become flatulent every time they ate an Eskimo Pie what are you so happy about I'm not happy it's the medication I can't stop smiling ow ow take that you want some more and he's [Applause] down come on come on get up stay down [Applause] 10 yeah natural selection at work I weep for Humanity Excuse me while I go tell Missy the good news hey Leonard oh hi Penny how's it going listen that guy Mike that you were dating is that still going on uh pretty much why nothing just catching up by the way may I speak to Missy please of course hi lard what's up well since you're leaving tomorrow I was wondering if you'd like to go to dinner with me that's so sweet hey but no thanks oh do you have other plans or no oh all right uh enjoy the rest of your evening thanks see [Laughter] you what do you want Howard I'm fine thanks for asking I've come to call on Missy Missy hi Howard the amazing Howard do you like magic not really no then you are in for a treat behold an ordinary cane [Music] ta no y [Music] [Applause] okay Missy thank you I appri appri uh-oh oh honey is your medication wearing off well hi cutie pie I was hoping you'd show up [Applause] [Music] [Applause] open
a1sZQAoE5cI,2024-01-02T17:00:00Z,Sheldon Really Has to Pee | The Big Bang Theory,Leonard are you in the shower I can't hear you I'm in the shower I asked if you were in the shower but that's moot now what moot rendered unimportant by recent events I can't hear you I'm in the shower I have to skip the chitchat emergency what kind of emergency that mathematical 32 oz banana smoothie 16 oz bladder you might not want to do that no I assure you I do Sheldon I'm not alone in here what hello sh what are you doing in there she can't be in here we were in here first you can't be in here according to the roommate agreement paragraph 9 subsection B the right to bathroom privacy is suspended in the event of force meure and believe me I'm experiencing a very maure Force come on you can't wait 2 minutes Lenard let the men be Penny Penny Penny what move move [Music] move
yJPa-DZJSfo,2023-12-31T19:00:26Z,Virtual Archery | The Big Bang Theory,Nice Shot thank you my father taught me archery as a child it's odd how the activity brings back the smell of Kmart bourbon perfect I know what an elf I would have made W what do you think you're doing shooting at a Target with what an arrow really I didn't see you draw one from your quiver I'm not going to do that Sheldon Leonard the people at Nintendo can only go so far in helping us recreate an actual athletic experience we have to do our part to that was uncalled for but I'll play along ow [Music] ah
YjN2ENfNjsA,2023-12-29T17:00:33Z,Men Have Periods Too | The Big Bang Theory,hey Leonard where do you come down on giant ants Sheldon says impossible how and I say not only possible but as a mode of transportation way cooler than a Batmobile you were ignoring the square Cube law the giant ant would be crushed under the weight of its own exoskeleton and for the record the appropriate ranking of cool modes of transportation is Jetpack hoverboard transporter Batmobile and then Giant an seriously you have nothing better to do than sit around and discuss the possibility of giant ants what's with him perhaps he's at a sensitive point in his monthly cycle are you saying he's manstrating not literally as far back as the 17th century scientists observed a 33-day fluctuation in men's hormone levels interesting that might explain my weepy days in the middle of the month you know what I'm talking [Music] about
FWklbNuk2VE,2023-12-29T15:00:14Z,Leonard Bought a Time Machine | The Big Bang Theory #shorts,you bit $800 it was a spur of the- moment thing I figured it would go for thousands and I just wanted to be a part of it there's only 30 seconds left in the auction do you have $800 not to blow on a miniature time machine well don't worry the way these things work is people wait until the last second to bid and then they swoop in and get it it's called sniping 15 seconds come on snipers 10 9 8 where are your snipers five snipe four snipe three snipe two snipe what oh congratulations you are the proud owner of a miniature time machine you lucky duck I wonder why no one else bid this is a classic piece of sci-fi movie memorabilia yeah I know I understand why no one else bid
XAHh2dywh7o,2023-12-28T15:00:21Z,Howard Loses His Mom | The Big Bang Theory #shorts,my mom died [Music] what that was my aunt M took a nap she never woke up my God I'm so sorry what can we do I don't know may I say something not right now Sheldon but I think it would be comforting no it's okay what when I lost my own father I didn't have any friends to help me through it you do
lbrWdAGm8Jw,2023-12-26T21:00:17Z,Life without Sheldon | The Big Bang Theory,and I was thinking without Sheldon most of us would have never met but Penny would still live across from him and with Leonard out of the picture we all know what that would mean we do hey Sheldon hello doing laundry of course I'm doing laundry Saturday night is laundry night and I'm in laundry room so I believe your inference is Justified my inference is Justified Sheldon you are so funny anyway I need to do my laundry too because these clothes are so dirty almost as dirty as the dirty girl who's wearing them okay that's enough disagree keep going so what do you think a tad asymmetrical but nothing to be concerned about please Sheldon I need you to what to take me I'm not taking you anywhere till you put on a shirt come on Sheldon you and me right here penny for the thousandth time I'm saving myself for someone special yeah perhaps a cute bespectacled neuroscientist with hair the color of mud I think I know how to change your mind that's enough I was okay with it how's it going Sheldon actually much better oh good is the baby born yet I don't know I just got back where'd you go my mother asked me me to get some towels I took advantage of the vague request and went to Bed Bath and Beyond excuse me I'm on the phone so rude here's another one penny if it weren't for Sheldon you never would have met comicbook Legend Stan Lee great well at least Leonard Howard and I would have always been friends hey how come you three never got an apartment together we talked about it but Howard was in a pretty serious relationship with his mom I lived with her to save money yeah you didn't have to buy groceries cuz you were breastfeeding so I guess if it weren't for me you'd still be living with her huh not exactly what do you mean not exactly well things would be a little different different how I with my lunch I'm starving I know you're starving the neighbors know you're starving they starving people overo know you're starving that's it there's not enough food well you cleaned out Earth I don't know what else to do how is this any different he didn't let me finish here you go mother you're a good boy Howard such a good boy wait did she die or did you kill her tomato tomato the important thing is she's dead hey so how come you two didn't move in together no this guy wanted a place of his own because he was sure he was going to be a ladies man yeah I was wrong but I do think you and I would have had a great time come on Leonard dinner coming hang on why would I be fat you'd have no girlfriend to see you naked you'd try to fill the void with food and I'm an enabler who want deep fried a pancake why can't you be fat too what do you want to do for dessert I think there's still half a cake from breakfast no there's [Laughter] not hey guys what are you doing I just wanted to be in anyone's [Applause] [Music] [Applause] [Music] [Applause] story
utcP8e_o2Zg,2023-12-26T15:00:45Z,Sheldon Says &quot;I Love You&quot; 🤟  | The Big Bang Theory #shorts,I know you're not ready and I don't want you to say it just because social convention dictates I love you too you said it there's no denying I have feelings for you that can't be explained in any other way I briefly considered that I had a brain parasite but that seems even more far-fetched the only conclusion was love I know what's happening this is a panic attack soccer mom 9 says to lie down with your feet elevated okay with whoa whoa whoa whoa just because I love you doesn't mean girls are allowed in my room
-mnEJug_jmA,2023-12-25T21:00:00Z,Sheldon Gives Amy the Perfect Christmas Gift | The Big Bang Theory,let's talk about presents what did you get Amy oh we're not exchanging gifts come on Sheldon you have to get her something but why should I she knows that I don't like Christmas and yet every year she forces me to celebrate it you know not only am I going to this foolish dinner against my will at the Christmas tree lot there was mistletoe and she kissed me under it in public like we were the stars of a Tiana sex show she's just excited about the holidays yes and she's not taking my feelings into account at all and maybe it's time I teach her a lesson how H i' have to be something heinous something that makes her as miserable as she's making me oh I've got it this is good what I'm going to buy her a present yeah you're going to have to walk me through that with gift giving there's an implied social contract if I show up tonight with a present and she doesn't have one for me she'll feel terrible then you're both sad yes and maybe she'll feel so guilty she'll never make me celebrate the holidays again so your evil plot here is to buy your girlfriend a present that's right you so stay on my good side or I'll get you a little something too what about that sweater no it's not good enough it has to be perfect I think the nicest gifts I've got from hoe show how well he knows me let's see what I know about Amy she loves medieval literature choster is her favorite and her eyes sparkle when she watches old French movies and I enjoy how heart music causes her fingers to dance as if she's playing along wow you really do love her I do now let's find the kind of gift that makes her feel small and worthless all right let me see if I've got this straight picture of you on my lap is a way to punish your girlfriend for making you celebrate Christmas correct Santa thinks dating you may be punishment enough there's an argument for that but I want to make sure [Laughter] wild Amy that pudding was delicious if you like raisins thank you and it's figs oh oh in that case it was pretty good you feeling okay you hardly touched your goose it smelled too much like blue J can I help you clean up oh you hli a ball of wool out of me you're good but what do you say we exchange gifts Sheldon we didn't bring any I thought you hate giving gifts yeah I do which is why I got Amy this you got me something oh not just something it's from the heart it's holiday themed and I swallowed the gift receipt so you cannot return it look at you on Santa's lap that's so sweet oh of course it is it's a perfect gift how how are you feeling right now guilty sad wishing you were Jewish no I love it oh really how about now happy holidays to my dear Amy I hope you treasure this as much as I treasure you and you got me nothing Christmas is ruined let's never speak of it again oh this was fun actually I did get you something but what about our agreement well you got me something here cookies they're your mima's Christmas cookies I called and got the recipe they're perfect it tastes like her hugs Merry Christmas Sheldon I can't believe this you're happy I'm happy maybe a holiday that's all about giving isn't so get your hand out of that box [Applause] [Music] [Applause] [Music]
bTIRM4SRGiM,2023-12-25T15:00:34Z,Sheldon Grows a Mustache 👨🏻‍🦱 | The Big Bang Theory #shorts,mustache is looking good there Sheldon don't thank me thank the dice they told me what percentage of my face to shave why are you still doing this because it's working in the past few weeks unburdened by trivial decisions I've co-authored two papers in notable peer-reviewed journals and I'm close to figuring out why the Large Hadron Collider has yet to isolate the higs Bon particle you left out got chafed testicles cuz you no longer wear Underpants the dice giveth and the dice taketh away
kWcclJ75rvg,2023-12-23T17:00:36Z,Penny and Leonard Share Custody of Sheldon | The Big Bang Theory,we're home it's 10:00 Where Have You Been we stayed for the California Venture water show it was pure Disney Magic I was going to see that with him how was I supposed to know that it's all right I I'll see it again with you and I have food here you said you were going to call I know I know I can still eat no you already threw up once go put on your PJs and brush your [Laughter] teeth okay but just don't fight we're not fighting just go aren't you going to thank penny for taking you to Disneyland thank you Penny you're welcome sweetie want a cup of coffee oh um I should probably get going come on it's just a cup of coffee yeah okay yeah the whole thing seems a little twisted to me too what am I smelling Sheldon's churro on my [Music] shoes
qf-w4AENP7E,2023-12-22T15:00:45Z,Wheel of Wedding Planning! | The Big Bang Theory #shorts,you're up next decision come on first Dance come on first dance invitations that's a good one hey just a suggestion hologram projected out of R2-D2 thanks for your input but this is my decision and I'm going to go with Old English calligraphy on Egyptian Papyrus what a fun mash up it's like the chicken and waffles of orthography your turn ring bearer boy I'm so glad that R2-D2 is still available you know this is really fun I can't believe that people say that planning a wedding is one of the most stressful things in life I know you're not a day goes by that I don't Marvel how much better we are than other people
Hq8RJLoMW2Q,2023-12-21T19:00:06Z,Leonard Slept with Sheldon&#39;s Friend | The Big Bang Theory,nice to meet you nice to meet you too are you enjoying your stay yes very much good excuse me okay well I guess I should get dressed so I can take everyone to work you and Sheldon and Sheldon's friend Dr Plimpton who you just met it' be fun like a clown car hang on yeah what huh we just broke up well oh you and me yeah we did not too long ago how you doing with it not as good as you apparently I I'm I don't follow you know what it's none of my business if you want to sleep with Sheldon's doctor buddy right after we sto seeing each other go for it well now excuse me I'm uncomfortable with you recommending that Leonard pursue having intercourse with Dr plon Who I assure you has better things to do I'm not recommending it I'm saying it already happened that's preposterous tell her Leonard well no oh come on it wasn't my fault the implication being that you somehow tripped and fell into her lady Parts you know what I'm just going to take the bus to work no I can still drive you oh no no it's okay you might slip on a banana peel and get me pregnant I must say I'm shocked by this betrayal I did didn't betray Penny not Penny me how am I betraying you Elizabeth's my friend and you're playing with her yeah I guess I [Music] did
-3s3jgEM85g,2023-12-21T15:00:00Z,"It’s Hot in Here, It Must Be Summer ☀️ | The Big Bang Theory #shorts",it's hot in here must be summer it's hot in here must be summer it's hot in here must be summer it's hot in here must be summer that's cute really I just made it up have you seen Slum Dog Millionaire oh yeah I loved it it's Loosely based on my life
zG3h7oYRXsw,2023-12-20T21:00:23Z,Never Have I Ever | The Big Bang Theory,okay let's see never have I ever she's trying to think of something she's never done before this could take a while very funny okay never have I ever yeah you know what let's just circle back okay I'll go never have I ever been arrested so I drink no it's only if you've done it got it I can't believe you've been arrested I can't believe Penny hasn't this game's dangerous I could get you in trouble how well never have I ever used Sheldon's toothbrush to clean the sink is that how you want to play this all right never have I ever come up with a nickname for my own genitals never should have told you about Alvin of the Chipmunk okay my turn um never have I ever completely rocked my girlfriend's World in bed am me you know the rules drink yeah go ahead that's right all right my turn um oh I know never have I ever kept a secret bank account because I think my wife can't handle money did I win I feel like I won I can't believe this you realize I make more money than you I I know but this isn't a big deal it's just a little savings I put aside we're married we're supposed to share everything but you mean like your massive credit card debt I'm calling it I won how long have you had this secret account a couple years but I just put a few bucks aside every month for emergencies well how much you got in there $642 $47 once bana's birthday check gets here my God Leonard do you know what I could do with that kind of money no I do and that's why I hit it what good is it if you don't use it uh you have shoes you love but never wear I have money I love but never spend we're kind of a cute couple that way again I'm sorry I shouldn't have kept it a secret well I have a secret I've been keeping from you too is it a secret bank account cuz that would be awesome I hate my job really why just I don't feel good flirting with doctors for sales I mean I know I make a lot of money but I haven't been happy for a while why didn't you tell me because I know how important it is to you that I'm having some success that's not true okay really so you be fine if I went back to acting and waiting tables again if that's what you want to do yes well it's not what I want to do oh yes doesn't matter what I want look this job is going to get me out of debt so I'm going to do the grown-up thing and see it through wow that is the grownup thing I guess I love you I love you too you know never have I ever made love in the forest while it was raining well guess I got a [Applause] [Music] [Applause] drink
JogFZdhRmAo,2023-12-19T21:00:12Z,Dr. Hofstadter meets Mrs. Cooper | The Big Bang Theory,Dr Hoff sander I want you to meet my mother Mary so nice to meet you nice to meet you too how was your flight very pleasant and yours lovely almost as if someone not saying who was watching over the plane you're kidding right subtle mom real subtle hey sorry I got caught up at work hi Beverly hello oh okay sorry I forgot you remember Mom hi Mother oh yes hi Mary good to see you again dear yeah and that's what I'm talking about so a mom you haven't seen Penny since we got engaged yeah let me show you the ring oh lovely must have been very expensive no no not at all no we uh found a place online that uh repurposes Diamond drill bits we did not that's not true can I speak to you alone for a second oh sure it came from Tiffany you mean the box right keep walking really doesn't matter to me how much he spent on the ring I think we're not in a rush we'll set a date when the time is right it doesn't matter sweetie the moment a man lays with a woman they are married in the eyes of the Lord the Bible is H to you no I'm sorry that was inappropriate as a psychiat I know how important people superstitions can be to them you want to talk about superstitions Sheldon sent me the books you wrote all that nonsense about super OS and IDs what bull dropped that on the barn floor his name is Sigman Freud hey look at that you both believe in Jewish bearded guys stay out of this m at least the bearded man that I believe in preaches love and compassion all yours talks about is why you hold in your poop and want to crawl back inside your mama it's fascinating how can someone as enlightened as Sheldon come from someone like you I know the answer you're not going to like it try me when I was pregnant with Shelly I was driving to church and I was praying to the Lord to give me a son smarter than his dumbass Daddy and I looked over and I saw a Jesus bobblehead in the Subaru next to me nodding yes what is that supposed to mean it means I can't believe we're having this conversation well do it some more maybe it can knock some sense into yourself how we all stop hitting ourselves and talk about something safe you know like shoes or how cute little Chinese babies are it is not my fault that your mother likes me better than she likes you oh don't flatter yourself she likes everybody better than she likes [Applause] [Music] [Applause] me
Bmy6v3Vd0Nc,2023-12-19T15:00:09Z,Sheldon Hates Secrets 🤫 | The Big Bang Theory #shorts,just forget I told you about me not graduating from Community College okay forget you want me to forget this M does not forget I haven't forgotten a single thing since the day my mother stopped breastfeeding me it was a drizzly Tuesday okay look you promised me you would keep my secrets you're just going to have to figure out a way to do it Leonard I'm moving out
9JmVhTMKCfc,2023-12-17T19:00:03Z,Leonard Gets Contacts | The Big Bang Theory,oh you have such beautiful eyes you thought about getting contacts I tried in the seventh grade I could never get used to him oh that's too bad yeah if I had contacts it would have been the coolest Debate Club president ever to be stuffed into his own cello case if you had them on now you could see what we're going to do next that's okay I can infer from context check it out it's got [Music] contacts
YwbH_M2bK90,2023-12-17T15:00:33Z,Sheldon and His Brain 🧠 | The Big Bang Theory #shorts,holy crap Sheldon did you just figure out a method for synthesizing a new stable super heavy element y did I well I can't be right no one's ever done that before except me because I just did it Sheldon and his brain yeah Sheldon and his brain Sheldon and his brain Sheldon and his brain Sheldon and sh
6yAG3AKwhBk,2023-12-16T15:00:05Z,It&#39;s the Comic Book Store! 🧩  | The Big Bang Theory #shorts,oh oh it's the comic book store all right come on that's where we have to go but we haven't finished the puzzle but it doesn't matter we know the answer do you think you know the answer but it could be a trick what if when the puzzle's complete there's a sign in the window that says go to the train store it's not going to say that well I hope you're wrong I really want to go to the train store it's a comic book store let's go come on num nuts the comic book store it's the comic book store it's the comic book store it's the comic book store it's a comic book store
GTzpmU6NQNg,2023-12-15T15:00:21Z,Raj Gets Left Underground with Rats 🐀 | The Big Bang Theory #shorts,when I left India for America I was never more scared in my life I had no idea what L ah had whenever I feel that way I think about how Voyager is still out there somewhere beyond our solar system going further than anyone ever thought it could don't leave you can do this Sheldon is everything okay it's too late for cther poly let's go 11 minutes that's longer than I thought in my sh that in my sh that in my Shir
XqH-wmWY7X4,2023-12-13T15:00:32Z,Nerd Fight! | The Big Bang Theory #shorts,and I am clearly not the only person who is tormented by insecurity and has an ego in need of constant validation so you admit you're an egotist yes my name is Dr Leonard hoffstead and I could never please my parents so I need to get all my self-esteem from strangers like you but he's worse okay that is it stop it you cannot blow up my head with your mind then I'll settle for an aneurysm stop it you hit me you saw that he hit me trying to blow up my head so it was working it wasn't it was not you are a nutcase oh see about that heads up you people in the front row this is a Splash Zone stop stop it quit it is this usually how these physics things go more often than you think
2OIXOl84ZHI,2023-12-12T15:00:01Z,Sharing a Toothbrush Holder 🪥 | The Big Bang Theory #shorts,I am willing to forgo the bathroom schedule really why do she get that we never got that do you want him back I'm very happy for you Amy you should know I was never really interested in seeing other women and to prove how serious I am about us I'm willing to take our relationship to the next level Amy Fowler will you share this this toothbrush holder with me I would love to did we really need to be here for this call me crazy but I found it moving
87AF2BgQRZw,2023-12-11T15:00:06Z,The Murder Weapon 🔪 | The Big Bang Theory #shorts,hey hi what's that noise oh uh it's my new keyboard looks and sounds like an oldfashioned typewriter makes me feel like a real novelist you poured yourself a scotch oh apple juice oh but unsweetened like Hemingway used to drink so how's the book coming along uh good I just wrote the part where the hero Hot Shot physicist Logan Dean arrives at CERN oh is he based on you uh kind of but he can dairy products without having to leave the room yeah that's smart because CERN is in Switzerland and there's a lot of cheese there uh uh believe me that is a plat Point later well I'm excited to read it whenever you're ready thank you oh oh I just thought of the murder weapon Swiss army knife no so that's way better
azb_nkBJd0E,2023-12-10T15:00:05Z,Sheldon&#39;s Stress Test 🎈 | The Big Bang Theory #shorts,[Music] why'd you pop it I'm sorry I was aiming for your heart perhaps this is a waste of time Sheldon you're a remarkable scientist just be patient I'm sure you will find the Breakthrough you've been looking for thank you and if you only do solid research instead of making a groundbreaking discovery what does it matter only do solid research I I come to you for help and you insult me I thought the least that you would do your anxiety levels are right in the zone really oh that's fantastic no wait no wait they're dropping why are they dropping because you're happy they're elevated oh that is infuriating they're going back up again terrific oh no they're going back down
VogQ_cTktoU,2023-12-08T21:00:14Z,Howard Meets His Half-Brother | The Big Bang Theory,hey Raj hey I got you a little gift oh that's a lot of Girl Scout cookies you know me I'm from India I can't resist children begging so how's it going with the title to the house great it's all done the lawyer tracked down my father and got him to sign it over I didn't have to meet him I didn't have to talk to him I don't even know where he is wow so you're not curious at all nope what if he's in prison what if he's a spy what if he's in a beatle cover band I'm just saying if he's got your nose and haircut he'd make a killer Ringo so badet have you thought about how you're going to redecorate this place you know I'm thinking ripping up the carpets maybe lose the wallpaper all new white fixtures you know if you knocked out this wall it would give you an open floor plan and then it's a little scary but could be fun indoor fire pit hey I grew up in this house okay no one's knocking anything down hey hey when use that Comon con I'm bringing in a wrecking ball can I help you hi are you Howard wtz yes um this is a little weird but a lawyer was trying to contact my father because his name was still on the title for this house who's your father Sam walowitz s Sam walowitz is my father I know well wait so if if we have the same father are you saying they're my half brother I think so bernardette weird things are happening out here you know what I'm being a bad host let me get some more coffee oh let me do it no I got it so Josh what do you do I'm studying oceanography down in San Diego oh how nice I love Finding Emo enough chitchat how do we know you are who you say you are why would I lie okay you got me there you here looking for money no kidney cornea piece of his liver no you're in a Beatles cover band and you need how to replace your dad as Ringo why don't you help with the coffee okay but something smells fishy and not just because you work around sea animals that actually sounds interesting and I'd like to learn more about it hey you okay not really this guy shows up out of the blue and now I have a brother my father has another family I get it what do you want to do do I don't know I I just like him to go away I can't deal with this all right I got you back thank you come on and I'd like to point out this wall just provided a lot of privacy I can't believe my brother's an astronaut that's amazing what was it like listen dude it's time for you to hey the young man asked a good question I'm surprised you could hear me with this thin me in your ear yeah pretty cool huh yeah anyway I should probably get going OE have you noticed how often people say that when you start to do magic sorry I have a long drive well I hope I get to see you again I hope so too I've always dreamed of having a brother to play catch with keep dreaming hey I threw up the first pitch at an Angel's game game wow he did it with a robot you had sex with a robot that's not what she meant but technically yes so I have to ask was the robot sexy it was actually just a mechanical hand cuz that's all you need right you are my brother [Applause] [Music] [Applause] [Music]
DoMXi3FqARc,2023-12-08T19:00:12Z,The &#39;Doctor Who&#39; Door Backfires | The Big Bang Theory,now the serve is back to you and the game is over you know Amy I uh can't help but wonder how Sheldon would react if the Tardis was at your place don't listen to her just hit the ball keep [Laughter] talking if this doesn't get him into your bedroom nothing will Amy the dolls are right on my tail quick we need to reset the time circuits oh no I left my Sonic Screwdriver behind really should have thought this [Music] through
1yuBX3PTp6k,2023-12-07T15:00:02Z,Indiana Jones Is Forever Ruined | The Big Bang Theory #shorts,I defy you to find a story problem here's my jaw drop it all right Indiana Jones plays no role in the outcome of the story like if he weren't in the film it would turn out exactly the same I see your confusion now you don't understand Indiana Jones was the one in the Hat with the whip no I do and if he weren't in the movie the Nazis would have still found the arc taken it to the island opened it up and all died just like they did let me close that for you
hIphOYe61D4,2023-12-06T17:00:42Z,Sheldon’s Mom Thought He’d Die Alone | The Big Bang Theory,we uh we also have some exciting news to share oh wait shouldn't we just eat you know I mean God did take time out of his busy schedule to bless these Sloppy Joe's come on Shelly tell me your news right this is on you Amy and I are living together in sin like a couple of New Yorkers now while you scold us I'm going to get a knife and a fork Joe may be sloppy but Sheldon's not well thank you for letting me know and I for one am thrilled what where's the Judgment where's the fire and brimstone where's the part where you tell us we're going to hell and I say if you seen the size of the bugs outside we're already there obviously I would prefer if you weren't living out of wedlock but given your special circumstances I'm very happy for you and what special circumstances are those how do I put this by your third birthday you had memorized over a thousand different kinds of trains and I never imagined a woman getting aboard any of them what's you thought I was going to be alone for the rest of my life no just for the middle part is that the end I assumed there'd be nurses well this is highly insulting Sheldon don't overreact I'm the child she was worried about I have a brother and sister whose combined intellectual wattage couldn't power a potato clock if I spotted them the potato blah blah blah blah blah blah blah blah blah blah blah what I was in my room I couldn't hear what they were saying [Music] a
-9sA8klBCEY,2023-12-06T15:00:00Z,Honeymooning In Legoland | The Big Bang Theory #shorts,good morning husband I can't believe we're actually married it's official according to tradition we should hang the bed sheets outside so the villagers can see that we consummated I don't think that that's appropriate considering where we're starting our honeymoon oh I suppose you're right although when you think about it Lego is the perfect metaphor from marital Congress two pieces that interlock with a satisfying snap oh that's the sound you were making oh I almost forgot while you were sleeping I ordered room service really voila you thought it was going to be food didn't you
skUlY_5wLOQ,2023-12-05T15:00:44Z,Fit Bit Fraud ⌚️ | The Big Bang Theory #shorts,now bernardet got me a Fitbit so she can track how much I'm exercising that'll teach her to care about your health yeah I can't wait to see the look on her face when I die young when was the last actual exercise you got the other day when she tried to put that Fitbit on me and I ran away from her according to a recent study simply thinking about exercise even while sitting still can have physical benefits for all you know I could be exercising right now are you n I'll do it tomorrow wouldn't be the worst thing if we were more active you make an excellent point I think I'm getting a runner's high Howie what's up why does your Fitbit say you ran 174 miles yesterday
NQKsWCtdlO8,2023-12-03T19:00:10Z,Bernadette’s Boss Is Afraid of Her | The Big Bang Theory,all right let's say a physician was prescribing one of our competitor's drugs how would you convince them to switch to ours um any chance his car needs to be washed by a girl in a bikini okay I'm really sorry for wasting your time don't worry about it thanks for stopping by okay thanks um um I'm Sor listen could you do me a favor and not tell bernardet how badly I blew this interview she'll get upset and honestly I'm a little terrified of her you're scared of bernardette yeah kind of I thought it was just me everyone thinks she's so nice with a squeaky little voice I know but she's kind of a bully no well she is I I I I didn't even want to meet you but uh I was too scared to say no to her me too yeah one time I had oh I had to tell her we were cutting the the research funding for one of the drugs she was developing what happened I couldn't do it she's still working on [Laughter] it we're not going to tell her about this right oh my God no [Music]
_m_csr0toG4,2023-12-03T15:00:34Z,&quot;We&#39;re Getting a Turtle!&quot; 🐢  | The Big Bang Theory,do you want to say it let's say it together we're getting a turtle this is why I've been saying we should keep champagne on Ice sarcasm yes that was tricky because when it comes to alcohol she generally means business well we're we're very happy for you thank you acquiring a joint pet is a big step for us no it's true it means that we care so much about each other there's enough left over for an 8 O reptile why a turtle but after much deliberation we've determined that a turtle is the ideal pet they don't shed fur uh they don't make noise for Halloween we can dress him as a cobblestone and if he ever goes berserk I know I can outrun him coincidentally that's also why I chose you as a roommate
hmC4ju2FoWQ,2023-12-01T17:00:30Z,Howard Is Too Clingy | The Big Bang Theory,I missed you come here let's talk o sounds serious have I been a bad boy am I going to get a spanking I don't know if you realize this but whenever you're between projects you tend to get a little insecure a little clingy I know I'm sorry I love when you're affectionate but this is not coming from a good place excuse me but what did you do when you worked on that allergy drug for two years and the FDA shut down your project I signed us up for ballroom dance class okay and what did you do when they took you off the antifungal team I need to Happ a baby so bring it in and now the movie just got rated [Music] hard
